('01/03/2011 23', 28.61, 54.48, 8820.0),
('01/03/2011 24', 24.15, 54.48, 8462.0),
('01/04/2011 01', 21.98, 54.48, 8171.0),
('01/04/2011 02', 23.87, 54.48, 8013.0),
('01/04/2011 03', 24.94, 54.48, 7959.0),
('01/04/2011 04', 24.51, 54.49, 7949.0),
('01/04/2011 05', 24.46, 54.49, 7961.0),
('01/04/2011 06', 24.14, 54.49, 8142.0),
('01/04/2011 07', 22.58, 54.49, 8496.0),
('01/04/2011 08', 33.27, 54.50, 9013.0),
('01/04/2011 09', 39.23, 54.53, 9232.0),
('01/04/2011 10', 39.86, 54.55, 9194.0),
('01/04/2011 11', 36.42, 54.56, 9192.0),
('01/04/2011 12', 32.24, 54.57, 9236.0),
('01/04/2011 13', 33.51, 54.57, 9215.0),
('01/04/2011 14', 34.52, 54.58, 9235.0),
('01/04/2011 15', 38.17, 54.60, 9219.0),
('01/04/2011 16', 32.82, 54.60, 9242.0),
('01/04/2011 17', 35.49, 54.61, 9538.0),
('01/04/2011 18', 38.94, 54.61, 9860.0),
('01/04/2011 19', 33.38, 54.62, 9689.0),
('01/04/2011 20', 34.51, 54.62, 9602.0),
('01/04/2011 21', 33.74, 54.63, 9436.0),
('01/04/2011 22', 36.05, 54.64, 9177.0),
('01/04/2011 23', 35.70, 54.65, 8792.0),
('01/04/2011 24', 34.55, 54.67, 8436.0),
('01/05/2011 01', 25.64, 54.67, 8137.0),
('01/05/2011 02', 29.76, 54.68, 7992.0),
('01/05/2011 03', 28.51, 54.68, 7907.0),
('01/05/2011 04', 28.51, 54.69, 7862.0),
('01/05/2011 05', 28.51, 54.69, 7884.0),
('01/05/2011 06', 27.50, 54.69, 8065.0),
('01/05/2011 07', 26.35, 54.69, 8509.0),
('01/05/2011 08', 34.69, 54.70, 9044.0),
('01/05/2011 09', 39.20, 54.71, 9251.0),
('01/05/2011 10', 33.18, 54.71, 9180.0),
('01/05/2011 11', 30.56, 54.71, 9176.0),
('01/05/2011 12', 29.92, 54.71, 9158.0),
('01/05/2011 13', 30.75, 54.68, 9109.0),
('01/05/2011 14', 34.10, 54.59, 9145.0),
('01/05/2011 15', 35.06, 54.59, 9133.0),
('01/05/2011 16', 32.60, 54.60, 9174.0),
('01/05/2011 17', 35.64, 54.22, 9467.0),
('01/05/2011 18', 39.21, 53.79, 9833.0),
('01/05/2011 19', 34.72, 53.67, 9684.0),
('01/05/2011 20', 34.99, 53.66, 9532.0),
('01/05/2011 21', 36.52, 53.64, 9376.0),
('01/05/2011 22', 35.59, 53.64, 9086.0),
('01/05/2011 23', 30.17, 53.64, 8691.0),
('01/05/2011 24', 23.10, 53.64, 8318.0),
('01/06/2011 01', 19.25, 53.64, 8062.0),
('01/06/2011 02', 19.10, 53.63, 7881.0),
('01/06/2011 03', 19.52, 53.61, 7755.0),
('01/06/2011 04', 23.73, 53.60, 7737.0),
('01/06/2011 05', 30.12, 53.60, 7801.0),
('01/06/2011 06', 32.74, 53.62, 8011.0),
('01/06/2011 07', 33.82, 53.63, 8423.0),
('01/06/2011 08', 32.68, 53.64, 8979.0),
('01/06/2011 09', 38.32, 53.65, 9182.0),
('01/06/2011 10', 30.91, 53.65, 9096.0),
('01/06/2011 11', 28.79, 53.65, 9114.0),
('01/06/2011 12', 43.63, 53.68, 9120.0),
('01/06/2011 13', 42.12, 53.71, 9056.0),
('01/06/2011 14', 31.29, 53.72, 9042.0),
('01/06/2011 15', 32.52, 53.73, 9076.0),
('01/06/2011 16', 32.47, 53.74, 9176.0),
('01/06/2011 17', 37.20, 53.76, 9422.0),
('01/06/2011 18', 90.59, 53.84, 9791.0),
('01/06/2011 19', 47.77, 53.87, 9672.0),
('01/06/2011 20', 44.98, 53.90, 9542.0),
('01/06/2011 21', 44.77, 53.92, 9381.0),
('01/06/2011 22', 42.51, 53.93, 9132.0),
('01/06/2011 23', 59.65, 53.97, 8691.0),
('01/06/2011 24', 65.10, 54.01, 8292.0),
('01/07/2011 01', 28.11, 54.01, 8013.0),
('01/07/2011 02', 25.44, 54.00, 7903.0),
('01/07/2011 03', 26.64, 53.99, 7834.0),
('01/07/2011 04', 26.30, 53.99, 7860.0),
('01/07/2011 05', 28.69, 53.99, 7950.0),
('01/07/2011 06', 25.34, 54.00, 8133.0),
('01/07/2011 07', 30.39, 54.01, 8567.0),
('01/07/2011 08', 36.95, 54.03, 9116.0),
('01/07/2011 09', 37.58, 54.03, 9318.0),
('01/07/2011 10', 35.17, 54.05, 9266.0),
('01/07/2011 11', 39.32, 54.06, 9314.0),
('01/07/2011 12', 39.32, 54.08, 9307.0),
('01/07/2011 13', 32.02, 54.08, 9252.0),
('01/07/2011 14', 32.01, 54.09, 9273.0),
('01/07/2011 15', 31.31, 54.09, 9294.0),
('01/07/2011 16', 29.84, 54.10, 9262.0),
('01/07/2011 17', 28.10, 54.10, 9425.0),
('01/07/2011 18', 29.99, 54.10, 9720.0),
('01/07/2011 19', 29.86, 54.10, 9595.0),
('01/07/2011 20', 29.00, 54.10, 9481.0),
('01/07/2011 21', 26.97, 54.10, 9309.0),
('01/07/2011 22', 30.00, 54.11, 9083.0),
('01/07/2011 23', 31.24, 54.11, 8812.0),
('01/07/2011 24', 39.45, 54.14, 8511.0),
('01/08/2011 01', 44.91, 54.18, 8277.0),
('01/08/2011 02', 38.70, 54.20, 8131.0),
('01/08/2011 03', 24.65, 54.21, 7995.0),
('01/08/2011 04', 27.03, 54.22, 7969.0),
('01/08/2011 05', 38.24, 54.24, 8024.0),
('01/08/2011 06', 44.91, 54.27, 8097.0),
('01/08/2011 07', 40.11, 54.30, 8254.0),
('01/08/2011 08', 36.46, 54.32, 8500.0),
('01/08/2011 09', 36.05, 54.33, 8793.0),
('01/08/2011 10', 40.00, 54.35, 8899.0),
('01/08/2011 11', 32.54, 54.36, 9059.0),
('01/08/2011 12', 33.40, 54.37, 9166.0),
('01/08/2011 13', 39.51, 54.39, 9190.0),
('01/08/2011 14', 32.54, 54.39, 9167.0),
('01/08/2011 15', 32.54, 54.40, 9134.0),
('01/08/2011 16', 28.74, 54.40, 9141.0),
('01/08/2011 17', 48.83, 54.32, 9396.0),
('01/08/2011 18', 48.48, 54.32, 9777.0),
('01/08/2011 19', 41.92, 54.32, 9617.0),
('01/08/2011 20', 44.83, 54.33, 9500.0),
('01/08/2011 21', 44.91, 54.34, 9363.0),
('01/08/2011 22', 44.91, 54.35, 9167.0),
('01/08/2011 23', 33.52, 54.33, 8913.0),
('01/08/2011 24', 41.62, 54.35, 8623.0),
('01/09/2011 01', 28.86, 54.35, 8404.0),
('01/09/2011 02', 24.26, 54.34, 8215.0),
('01/09/2011 03', 24.69, 54.34, 8159.0),
('01/09/2011 04', 26.11, 54.34, 8086.0),
('01/09/2011 05', 26.96, 54.34, 8100.0),
('01/09/2011 06', 31.85, 54.35, 8174.0),
('01/09/2011 07', 43.57, 54.38, 8288.0),
('01/09/2011 08', 42.63, 54.40, 8470.0),
('01/09/2011 09', 44.94, 54.41, 8642.0),
('01/09/2011 10', 38.84, 54.42, 8737.0),
('01/09/2011 11', 33.51, 54.42, 8909.0),
('01/09/2011 12', 39.97, 54.43, 9079.0),
('01/09/2011 13', 66.55, 54.28, 9140.0),
('01/09/2011 14', 50.96, 54.25, 9137.0),
('01/09/2011 15', 44.94, 54.12, 9163.0),
('01/09/2011 16', 40.44, 53.98, 9182.0),
('01/09/2011 17', 40.85, 53.29, 9478.0),
('01/09/2011 18', 44.96, 52.44, 9895.0),
('01/09/2011 19', 43.80, 52.34, 9801.0),
('01/09/2011 20', 44.69, 52.24, 9660.0),
('01/09/2011 21', 42.97, 52.25, 9507.0),
('01/09/2011 22', 35.24, 52.25, 9267.0),
('01/09/2011 23', 32.92, 52.25, 8956.0),
('01/09/2011 24', 34.75, 52.26, 8649.0),
('01/10/2011 01', 24.14, 52.26, 8369.0),
('01/10/2011 02', 23.50, 52.25, 8216.0),
('01/10/2011 03', 25.33, 52.25, 8182.0),
('01/10/2011 04', 26.02, 52.25, 8157.0),
('01/10/2011 05', 32.19, 52.25, 8228.0),
('01/10/2011 06', 25.14, 52.26, 8439.0),
('01/10/2011 07', 24.70, 52.27, 8858.0),
('01/10/2011 08', 34.18, 52.28, 9391.0),
('01/10/2011 09', 33.06, 52.29, 9596.0),
('01/10/2011 10', 27.26, 52.29, 9565.0),
('01/10/2011 11', 41.56, 52.31, 9637.0),
('01/10/2011 12', 42.45, 52.34, 9665.0),
('01/10/2011 13', 43.99, 52.36, 9632.0),
('01/10/2011 14', 43.96, 52.38, 9622.0),
('01/10/2011 15', 44.04, 52.41, 9593.0),
('01/10/2011 16', 244.55, 52.71, 9553.0),
('01/10/2011 17', 484.46, 53.32, 9721.0),
('01/10/2011 18', 776.84, 54.35, 10046.0),
('01/10/2011 19', 176.29, 54.56, 9956.0),
('01/10/2011 20', 170.09, 54.76, 9878.0),
('01/10/2011 21', 44.80, 54.78, 9742.0),
('01/10/2011 22', 43.90, 54.80, 9578.0),
('01/10/2011 23', 57.28, 54.84, 9202.0),
('01/10/2011 24', 141.68, 54.99, 8803.0),
('01/11/2011 01', 47.44, 55.01, 8614.0),
('01/11/2011 02', 48.55, 55.04, 8489.0),
('01/11/2011 03', 43.97, 55.07, 8406.0),
('01/11/2011 04', 43.14, 55.08, 8373.0),
('01/11/2011 05', 25.16, 55.08, 8401.0),
('01/11/2011 06', 34.83, 55.09, 8595.0),
('01/11/2011 07', 40.02, 55.11, 9030.0),
('01/11/2011 08', 43.35, 55.13, 9586.0),
('01/11/2011 09', 44.43, 55.15, 9720.0),
('01/11/2011 10', 41.08, 55.17, 9648.0),
('01/11/2011 11', 40.04, 55.19, 9600.0),
('01/11/2011 12', 29.53, 55.20, 9589.0),
('01/11/2011 13', 29.90, 55.20, 9515.0),
('01/11/2011 14', 28.91, 55.20, 9484.0),
('01/11/2011 15', 25.75, 55.20, 9463.0),
('01/11/2011 16', 28.01, 55.20, 9549.0),
('01/11/2011 17', 40.48, 55.22, 9801.0),
('01/11/2011 18', 44.89, 55.23, 10192.0),
('01/11/2011 19', 40.95, 55.25, 10100.0),
('01/11/2011 20', 39.33, 55.26, 10012.0),
('01/11/2011 21', 26.96, 55.25, 9878.0),
('01/11/2011 22', 27.77, 55.25, 9644.0),
('01/11/2011 23', 25.00, 55.25, 9268.0),
('01/11/2011 24', 42.91, 55.27, 8902.0),
('01/12/2011 01', 80.97, 55.34, 8640.0),
('01/12/2011 02', 47.40, 55.37, 8525.0),
('01/12/2011 03', 43.00, 55.40, 8484.0),
('01/12/2011 04', 26.20, 55.41, 8497.0),
('01/12/2011 05', 24.15, 55.41, 8523.0),
('01/12/2011 06', 26.87, 55.42, 8652.0),
('01/12/2011 07', 24.48, 55.42, 9091.0),
('01/12/2011 08', 47.29, 55.45, 9603.0),
('01/12/2011 09', 112.83, 55.53, 9811.0),
('01/12/2011 10', 36.36, 55.53, 9807.0),
('01/12/2011 11', 43.95, 55.56, 9811.0),
('01/12/2011 12', 43.95, 55.58, 9779.0),
('01/12/2011 13', 43.95, 55.59, 9730.0),
('01/12/2011 14', 43.03, 55.60, 9713.0),
('01/12/2011 15', 38.25, 55.60, 9711.0),
('01/12/2011 16', 33.42, 55.61, 9747.0),
('01/12/2011 17', 43.89, 54.83, 9949.0),
('01/12/2011 18', 165.12, 53.84, 10226.0),
('01/12/2011 19', 71.81, 53.39, 10131.0),
('01/12/2011 20', 139.47, 53.02, 10052.0),
('01/12/2011 21', 74.46, 52.57, 9858.0),
('01/12/2011 22', 43.95, 52.19, 9664.0),
('01/12/2011 23', 42.35, 52.20, 9355.0),
('01/12/2011 24', 28.69, 52.19, 8985.0),
('01/13/2011 01', 24.31, 52.19, 8731.0),
('01/13/2011 02', 28.22, 52.19, 8583.0),
('01/13/2011 03', 35.51, 52.21, 8508.0),
('01/13/2011 04', 27.56, 52.21, 8490.0),
('01/13/2011 05', 28.23, 52.21, 8538.0),
('01/13/2011 06', 27.87, 52.22, 8707.0),
('01/13/2011 07', 29.39, 52.20, 9160.0),
('01/13/2011 08', 82.03, 52.25, 9650.0),
('01/13/2011 09', 73.76, 52.06, 9803.0),
('01/13/2011 10', 39.23, 52.06, 9779.0),
('01/13/2011 11', 39.00, 52.05, 9784.0),
('01/13/2011 12', 44.80, 52.07, 9717.0),
('01/13/2011 13', 35.81, 52.08, 9705.0),
('01/13/2011 14', 29.80, 52.09, 9721.0),
('01/13/2011 15', 31.51, 52.10, 9721.0),
('01/13/2011 16', 39.34, 51.86, 9770.0),
('01/13/2011 17', 288.79, 51.08, 9944.0),
('01/13/2011 18', 919.46, 51.00, 10181.0),
('01/13/2011 19', 631.77, 51.28, 10084.0),
('01/13/2011 20', 339.22, 51.16, 9989.0),
('01/13/2011 21', 251.99, 51.19, 9837.0),
('01/13/2011 22', 56.44, 50.89, 9659.0),
('01/13/2011 23', 44.82, 50.92, 9355.0),
('01/13/2011 24', 39.35, 50.94, 9014.0),
('01/14/2011 01', 39.96, 50.96, 8756.0),
('01/14/2011 02', 39.65, 50.98, 8637.0),
('01/14/2011 03', 34.55, 51.00, 8543.0),
('01/14/2011 04', 26.24, 51.02, 8533.0),
('01/14/2011 05', 26.24, 51.04, 8578.0),
('01/14/2011 06', 29.40, 51.05, 8771.0),
('01/14/2011 07', 31.52, 51.07, 9183.0),
('01/14/2011 08', 68.91, 51.11, 9667.0),
('01/14/2011 09', 174.07, 51.13, 9807.0),
('01/14/2011 10', 117.42, 51.21, 9767.0),
('01/14/2011 11', 165.17, 51.33, 9798.0),
('01/14/2011 12', 195.20, 51.49, 9775.0),
('01/14/2011 13', 194.14, 51.65, 9770.0),
('01/14/2011 14', 98.62, 51.37, 9752.0),
('01/14/2011 15', 108.30, 51.39, 9784.0),
('01/14/2011 16', 114.81, 51.05, 9762.0),
('01/14/2011 17', 677.27, 51.64, 9811.0),
('01/14/2011 18', 901.29, 52.28, 10031.0),
('01/14/2011 19', 500.62, 52.85, 9941.0),
('01/14/2011 20', 344.84, 53.00, 9780.0),
('01/14/2011 21', 52.07, 52.94, 9714.0),
('01/14/2011 22', 42.00, 52.94, 9607.0),
('01/14/2011 23', 46.39, 52.96, 9299.0),
('01/14/2011 24', 36.70, 52.98, 8992.0),
('01/15/2011 01', 31.32, 52.99, 8722.0),
('01/15/2011 02', 25.22, 52.99, 8577.0),
('01/15/2011 03', 23.64, 52.98, 8497.0),
('01/15/2011 04', 24.05, 52.97, 8467.0),
('01/15/2011 05', 24.10, 52.95, 8466.0),
('01/15/2011 06', 24.92, 52.96, 8529.0),
('01/15/2011 07', 23.53, 52.91, 8655.0),
('01/15/2011 08', 23.42, 52.52, 8883.0),
('01/15/2011 09', 76.71, 52.13, 9161.0),
('01/15/2011 10', 235.73, 51.91, 9203.0),
('01/15/2011 11', 652.07, 52.28, 9238.0),
('01/15/2011 12', 827.54, 52.95, 9215.0),
('01/15/2011 13', 559.57, 53.69, 9146.0),
('01/15/2011 14', 154.98, 53.86, 9072.0),
('01/15/2011 15', 45.35, 53.87, 9165.0),
('01/15/2011 16', 48.00, 53.90, 9260.0),
('01/15/2011 17', 145.75, 53.48, 9459.0),
('01/15/2011 18', 848.73, 54.05, 9740.0),
('01/15/2011 19', 935.11, 54.95, 9583.0),
('01/15/2011 20', 750.81, 55.92, 9411.0),
('01/15/2011 21', 232.52, 55.98, 9317.0),
('01/15/2011 22', 67.86, 56.01, 9205.0),
('01/15/2011 23', 35.29, 56.02, 9029.0),
('01/15/2011 24', 31.42, 56.02, 8746.0),
('01/16/2011 01', 25.84, 56.02, 8568.0),
('01/16/2011 02', 27.71, 56.02, 8369.0),
('01/16/2011 03', 24.29, 56.02, 8277.0),
('01/16/2011 04', 22.49, 56.01, 8212.0),
('01/16/2011 05', 21.30, 56.00, 8196.0),
('01/16/2011 06', 21.30, 55.99, 8252.0),
('01/16/2011 07', 21.30, 55.98, 8390.0),
('01/16/2011 08', 21.30, 55.96, 8537.0),
('01/16/2011 09', 25.01, 55.75, 8748.0),
('01/16/2011 10', 21.75, 55.67, 8825.0),
('01/16/2011 11', 27.97, 55.59, 9020.0),
('01/16/2011 12', 33.01, 55.51, 9131.0),
('01/16/2011 13', 44.87, 55.51, 9179.0),
('01/16/2011 14', 44.89, 55.53, 9150.0),
('01/16/2011 15', 44.89, 55.55, 9182.0),
('01/16/2011 16', 45.93, 55.55, 9249.0),
('01/16/2011 17', 186.77, 55.39, 9511.0),
('01/16/2011 18', 660.29, 55.90, 9792.0),
('01/16/2011 19', 222.16, 56.15, 9729.0),
('01/16/2011 20', 200.00, 56.37, 9636.0),
('01/16/2011 21', 200.00, 56.59, 9542.0),
('01/16/2011 22', 120.71, 56.71, 9383.0),
('01/16/2011 23', 93.07, 56.78, 9107.0),
('01/16/2011 24', 36.38, 56.79, 8796.0),
('01/17/2011 01', 29.99, 56.79, 8563.0),
('01/17/2011 02', 29.99, 56.79, 8442.0),
('01/17/2011 03', 28.55, 56.80, 8377.0),
('01/17/2011 04', 28.39, 56.80, 8360.0),
('01/17/2011 05', 28.59, 56.80, 8410.0),
('01/17/2011 06', 30.79, 56.80, 8616.0),
('01/17/2011 07', 43.86, 56.82, 9036.0),
('01/17/2011 08', 128.72, 56.97, 9532.0),
('01/17/2011 09', 236.58, 57.25, 9628.0),
('01/17/2011 10', 256.37, 57.54, 9574.0),
('01/17/2011 11', 391.28, 57.97, 9639.0),
('01/17/2011 12', 445.62, 58.55, 9605.0),
('01/17/2011 13', 432.41, 59.11, 9568.0),
('01/17/2011 14', 249.97, 59.43, 9541.0),
('01/17/2011 15', 99.07, 59.53, 9527.0),
('01/17/2011 16', 693.55, 60.46, 9569.0),
('01/17/2011 17', 930.21, 61.72, 9668.0),
('01/17/2011 18', 930.21, 62.97, 10011.0),
('01/17/2011 19', 418.37, 63.51, 9934.0),
('01/17/2011 20', 395.60, 64.02, 9853.0),
('01/17/2011 21', 200.00, 64.26, 9688.0),
('01/17/2011 22', 73.87, 64.32, 9455.0),
('01/17/2011 23', 30.45, 64.33, 9118.0),
('01/17/2011 24', 27.83, 64.32, 8789.0),
('01/18/2011 01', 26.56, 64.32, 8552.0),
('01/18/2011 02', 20.30, 64.30, 8407.0),
('01/18/2011 03', 13.36, 64.28, 8320.0),
('01/18/2011 04', 15.10, 64.27, 8263.0),
('01/18/2011 05', 21.73, 64.26, 8287.0),
('01/18/2011 06', 31.68, 64.27, 8457.0),
('01/18/2011 07', 39.72, 64.29, 8808.0),
('01/18/2011 08', 50.16, 64.33, 9337.0),
('01/18/2011 09', 191.91, 64.56, 9373.0),
('01/18/2011 10', 44.96, 64.58, 9316.0),
('01/18/2011 11', 44.83, 64.61, 9349.0),
('01/18/2011 12', 39.35, 64.63, 9300.0),
('01/18/2011 13', 40.00, 64.65, 9211.0),
('01/18/2011 14', 28.02, 64.65, 9228.0),
('01/18/2011 15', 24.77, 64.65, 9190.0),
('01/18/2011 16', 23.47, 64.65, 9204.0),
('01/18/2011 17', 26.30, 64.44, 9443.0),
('01/18/2011 18', 80.93, 64.23, 9905.0),
('01/18/2011 19', 51.82, 64.17, 9890.0),
('01/18/2011 20', 40.87, 64.17, 9782.0),
('01/18/2011 21', 33.44, 64.05, 9609.0),
('01/18/2011 22', 76.08, 64.08, 9328.0),
('01/18/2011 23', 31.69, 64.08, 8976.0),
('01/18/2011 24', 21.10, 64.06, 8584.0),
('01/19/2011 01', 19.38, 64.05, 8337.0),
('01/19/2011 02', 19.30, 64.03, 8177.0),
('01/19/2011 03', 19.03, 64.01, 8105.0),
('01/19/2011 04', 18.92, 64.00, 8117.0),
('01/19/2011 05', 18.95, 63.99, 8133.0),
('01/19/2011 06', 19.32, 63.98, 8327.0),
('01/19/2011 07', 20.56, 63.96, 8765.0),
('01/19/2011 08', 37.67, 63.95, 9276.0),
('01/19/2011 09', 39.33, 63.82, 9473.0),
('01/19/2011 10', 36.31, 63.67, 9433.0),
('01/19/2011 11', 38.99, 63.37, 9436.0),
('01/19/2011 12', 43.94, 63.12, 9454.0),
('01/19/2011 13', 66.82, 62.94, 9395.0),
('01/19/2011 14', 169.37, 63.04, 9286.0),
('01/19/2011 15', 45.74, 63.05, 9272.0),
('01/19/2011 16', 43.21, 63.05, 9338.0),
('01/19/2011 17', 40.41, 62.77, 9516.0),
('01/19/2011 18', 49.45, 62.44, 9972.0),
('01/19/2011 19', 33.26, 62.21, 9918.0),
('01/19/2011 20', 29.60, 62.01, 9802.0),
('01/19/2011 21', 29.08, 61.89, 9680.0),
('01/19/2011 22', 26.95, 61.87, 9432.0),
('01/19/2011 23', 25.18, 61.86, 9065.0),
('01/19/2011 24', 20.98, 61.85, 8698.0),
('01/20/2011 01', 18.92, 61.83, 8442.0),
('01/20/2011 02', 17.45, 61.81, 8333.0),
('01/20/2011 03', 19.03, 61.80, 8274.0),
('01/20/2011 04', 19.13, 61.79, 8255.0),
('01/20/2011 05', 19.13, 61.78, 8268.0),
('01/20/2011 06', 19.20, 61.78, 8426.0),
('01/20/2011 07', 32.19, 61.79, 8851.0),
('01/20/2011 08', 72.96, 61.83, 9376.0),
('01/20/2011 09', 103.89, 61.83, 9520.0),
('01/20/2011 10', 33.80, 61.81, 9501.0),
('01/20/2011 11', 129.07, 61.93, 9482.0),
('01/20/2011 12', 47.95, 61.93, 9457.0),
('01/20/2011 13', 32.08, 61.92, 9406.0),
('01/20/2011 14', 24.19, 61.91, 9358.0),
('01/20/2011 15', 25.80, 61.90, 9348.0),
('01/20/2011 16', 24.98, 61.89, 9370.0),
('01/20/2011 17', 39.17, 61.78, 9459.0),
('01/20/2011 18', 106.24, 61.67, 9785.0),
('01/20/2011 19', 43.48, 61.59, 9735.0),
('01/20/2011 20', 39.36, 61.50, 9634.0),
('01/20/2011 21', 27.34, 61.42, 9474.0),
('01/20/2011 22', 27.72, 61.33, 9190.0),
('01/20/2011 23', 23.04, 61.32, 8812.0),
('01/20/2011 24', 20.64, 61.30, 8453.0),
('01/21/2011 01', 17.67, 61.29, 8191.0),
('01/21/2011 02', 13.29, 61.28, 8009.0),
('01/21/2011 03', 12.39, 61.26, 7941.0),
('01/21/2011 04', 10.72, 61.24, 7910.0),
('01/21/2011 05', 10.72, 61.22, 7966.0),
('01/21/2011 06', 13.02, 61.20, 8167.0),
('01/21/2011 07', 20.88, 61.20, 8599.0),
('01/21/2011 08', 27.05, 61.20, 9098.0),
('01/21/2011 09', 28.71, 61.19, 9252.0),
('01/21/2011 10', 26.23, 61.19, 9209.0),
('01/21/2011 11', 28.89, 61.20, 9251.0),
('01/21/2011 12', 33.16, 61.21, 9245.0),
('01/21/2011 13', 30.72, 61.22, 9210.0),
('01/21/2011 14', 37.88, 61.21, 9181.0),
('01/21/2011 15', 44.98, 61.22, 9169.0),
('01/21/2011 16', 45.05, 61.24, 9188.0),
('01/21/2011 17', 41.88, 61.19, 9354.0),
('01/21/2011 18', 91.36, 61.17, 9654.0),
('01/21/2011 19', 43.56, 61.13, 9512.0),
('01/21/2011 20', 43.21, 61.12, 9355.0),
('01/21/2011 21', 78.11, 61.16, 9247.0),
('01/21/2011 22', 172.78, 61.33, 8953.0),
('01/21/2011 23', 42.17, 61.25, 8706.0),
('01/21/2011 24', 38.27, 61.25, 8462.0),
('01/22/2011 01', 24.28, 61.25, 8188.0),
('01/22/2011 02', 22.32, 61.23, 7997.0),
('01/22/2011 03', 18.92, 61.22, 7897.0),
('01/22/2011 04', 18.92, 61.21, 7816.0),
('01/22/2011 05', 18.92, 61.20, 7845.0),
('01/22/2011 06', 19.74, 61.19, 7896.0),
('01/22/2011 07', 26.11, 61.20, 8086.0),
('01/22/2011 08', 32.51, 61.20, 8350.0),
('01/22/2011 09', 38.99, 61.22, 8538.0),
('01/22/2011 10', 35.11, 61.23, 8642.0),
('01/22/2011 11', 38.99, 61.24, 8741.0),
('01/22/2011 12', 38.99, 61.26, 8762.0),
('01/22/2011 13', 29.54, 61.27, 8702.0),
('01/22/2011 14', 21.39, 61.26, 8620.0),
