('01/08/2007 18', 526.66, 52.31, 9060.0),
('01/08/2007 19', 98.30, 52.38, 8946.0),
('01/08/2007 20', 115.18, 52.48, 8867.0),
('01/08/2007 21', 291.52, 52.79, 8708.0),
('01/08/2007 22', 53.31, 52.75, 8514.0),
('01/08/2007 23', 35.24, 52.75, 8127.0),
('01/08/2007 24', 56.77, 52.78, 7687.0),
('01/09/2007 01', 50.36, 52.82, 7452.0),
('01/09/2007 02', 40.46, 52.85, 7325.0),
('01/09/2007 03', 51.00, 52.88, 7300.0),
('01/09/2007 04', 49.06, 52.90, 7283.0),
('01/09/2007 05', 45.31, 52.92, 7295.0),
('01/09/2007 06', 37.06, 52.94, 7436.0),
('01/09/2007 07', 43.47, 52.97, 7847.0),
('01/09/2007 08', 70.67, 53.03, 8424.0),
('01/09/2007 09', 142.70, 53.18, 8641.0),
('01/09/2007 10', 75.87, 53.24, 8606.0),
('01/09/2007 11', 62.06, 53.28, 8642.0),
('01/09/2007 12', 62.06, 53.32, 8676.0),
('01/09/2007 13', 82.71, 53.39, 8642.0),
('01/09/2007 14', 85.00, 53.46, 8695.0),
('01/09/2007 15', 85.00, 53.53, 8749.0),
('01/09/2007 16', 73.85, 53.59, 8787.0),
('01/09/2007 17', 168.50, 53.75, 8968.0),
('01/09/2007 18', 97.17, 53.81, 9282.0),
('01/09/2007 19', 52.05, 53.79, 9167.0),
('01/09/2007 20', 45.31, 53.76, 9007.0),
('01/09/2007 21', 52.39, 53.76, 8849.0),
('01/09/2007 22', 55.16, 53.78, 8669.0),
('01/09/2007 23', 40.59, 53.78, 8314.0),
('01/09/2007 24', 40.53, 53.80, 7952.0),
('01/10/2007 01', 38.83, 53.82, 7750.0),
('01/10/2007 02', 48.21, 53.86, 7605.0),
('01/10/2007 03', 37.03, 53.88, 7495.0),
('01/10/2007 04', 36.06, 53.90, 7471.0),
('01/10/2007 05', 37.29, 53.92, 7522.0),
('01/10/2007 06', 39.24, 53.96, 7692.0),
('01/10/2007 07', 122.20, 54.11, 8100.0),
('01/10/2007 08', 105.00, 54.22, 8591.0),
('01/10/2007 09', 106.00, 54.31, 8825.0),
('01/10/2007 10', 38.96, 54.27, 8840.0),
('01/10/2007 11', 44.05, 54.28, 8934.0),
('01/10/2007 12', 48.45, 54.28, 8981.0),
