('01/05/2023 08', 393.11, 282.60, 10612.0),
('01/05/2023 09', 141.21, 281.68, 10868.0),
('01/05/2023 10', 114.93, 280.84, 10947.0),
('01/05/2023 11', 79.94, 280.24, 10963.0),
('01/05/2023 12', 79.89, 279.90, 10917.0),
('01/05/2023 13', 86.99, 279.22, 10947.0),
('01/05/2023 14', 416.94, 279.10, 10884.0),
('01/05/2023 15', 109.15, 278.27, 10941.0),
('01/05/2023 16', 257.08, 277.64, 10995.0),
('01/05/2023 17', 115.00, 276.72, 11100.0),
('01/05/2023 18', 87.83, 275.73, 11187.0),
('01/05/2023 19', 75.12, 275.07, 11080.0),
('01/05/2023 20', 75.06, 275.04, 10998.0),
('01/05/2023 21', 75.06, 275.02, 10881.0),
('01/05/2023 22', 77.82, 275.00, 10699.0),
('01/05/2023 23', 78.57, 274.99, 10392.0),
('01/05/2023 24', 75.11, 274.99, 10071.0),
('01/06/2023 01', 66.04, 274.99, 9881.0),
('01/06/2023 02', 66.65, 274.97, 9789.0),
('01/06/2023 03', 65.00, 274.95, 9648.0),
('01/06/2023 04', 65.31, 274.93, 9639.0),
('01/06/2023 05', 67.56, 274.91, 9705.0),
('01/06/2023 06', 71.03, 274.89, 9827.0),
('01/06/2023 07', 73.33, 274.88, 10103.0),
('01/06/2023 08', 83.88, 274.88, 10499.0),
('01/06/2023 09', 102.04, 274.91, 10727.0),
('01/06/2023 10', 98.56, 274.93, 10830.0),
('01/06/2023 11', 80.01, 274.92, 10834.0),
('01/06/2023 12', 169.28, 275.04, 10829.0),
('01/06/2023 13', 89.24, 275.05, 10778.0),
('01/06/2023 14', 76.47, 275.04, 10784.0),
('01/06/2023 15', 75.48, 275.03, 10646.0),
('01/06/2023 16', 151.39, 275.12, 10706.0),
('01/06/2023 17', 629.23, 275.75, 10779.0),
('01/06/2023 18', 380.78, 275.63, 10931.0),
('01/06/2023 19', 87.46, 275.62, 10833.0),
('01/06/2023 20', 76.59, 275.60, 10771.0),
('01/06/2023 21', 76.39, 275.58, 10677.0),
('01/06/2023 22', 83.83, 275.56, 10518.0),
('01/06/2023 23', 76.29, 275.55, 10287.0),
('01/06/2023 24', 76.20, 275.53, 10085.0),
('01/07/2023 01', 69.40, 275.51, 9891.0),
('01/07/2023 02', 69.38, 275.50, 9723.0),
('01/07/2023 03', 66.28, 275.47, 9656.0),
('01/07/2023 04', 69.07, 275.46, 9622.0),
('01/07/2023 05', 70.06, 275.44, 9638.0),
('01/07/2023 06', 69.02, 275.42, 9710.0),
('01/07/2023 07', 66.47, 275.38, 9825.0),
('01/07/2023 08', 66.30, 275.31, 10061.0),
('01/07/2023 09', 70.45, 275.28, 10342.0),
('01/07/2023 10', 73.80, 275.27, 10462.0),
('01/07/2023 11', 74.45, 275.25, 10521.0),
('01/07/2023 12', 69.55, 275.22, 10497.0),
('01/07/2023 13', 69.41, 275.16, 10519.0),
('01/07/2023 14', 70.59, 275.14, 10521.0),
